5.0 0:0.7333333333333333 1:0.19202226345083487 2:0.059443911792905084 3:0.011906471030984316 4:0.00035186773393213643 5:1.0 6:0.20652990392894152 7:0.00018632083356644733 8:0.0
5.0 0:0.0 1:0.038033395176252316 2:0.0013422818791946308 3:0.12892180956768834 4:0.03298344484201666 5:0.7333333333333333 6:0.0 7:0.06537794112803234 8:0.00039107402318007954
5.0 0:0.0 1:0.004174397031539889 2:0.002109300095877277 3:0.22668541457729688 4:0.1951549185623142 5:0.6 6:0.0 7:0.36583420860566707 8:2.8613992139763915e-05
5.0 0:0.7333333333333333 1:0.09090909090909091 2:0.048705656759348036 3:0.01750759039859902 4:0.0007493914731398942 5:1.0 6:0.34416932538151046 7:0.00029823712697582403 8:0.0
5.0 0:0.06666666666666667 1:0.014842300556586271 2:0.0023010546500479385 3:0.09466942726182376 4:0.014697233501313208 5:0.8 6:0.006460194513969503 7:0.028182546243846352 8:5.330770373967416e-05
5.0 0:0.4666666666666667 1:0.17393320964749537 2:0.008437200383509109 3:0.03541747134928592 4:0.009277742957532907 5:1.0 6:0.034815348450647536 7:0.017223801010606336 8:0.0
5.0 0:0.3333333333333333 1:0.008348794063079777 2:0.002109300095877277 3:0.041528852702413376 4:0.01012021994885707 5:0.6666666666666666 6:0.02546321221975156 7:5.17384723043071e-05 8:0.008530789116790557
5.0 0:0.0 1:0.01855287569573284 2:0.0024928092042186003 3:0.10001777032406595 4:0.04255674259797961 5:0.8666666666666667 6:0.0 7:0.07974632816716724 8:3.658859310268897e-05
5.0 0:0.0 1:0.008348794063079777 2:0.004410354745925216 3:0.03534021124421635 4:0.0029030210714579524 5:0.8 6:0.0 7:0.0018551395628667272 8:0.00221592603891739
4.0 0:0.3333333333333333 1:0.10760667903525047 2:0.039309683604985615 3:0.030073623751531123 4:0.0020540969172930432 5:1.0 6:0.4578819659380085 7:0.0020949350853957612 8:0.0
4.0 0:0.4 1:0.004174397031539889 2:0.009587727708533078 3:0.03507951179454291 4:0.004600490256416337 5:0.8 6:0.01062007671588772 7:5.209377709466174e-06 8:0.004690233640217186
4.0 0:0.4 1:0.2694805194805195 2:0.21284755512943432 3:0.0300202728513552 4:0.0016706137723490255 5:1.0 6:0.4553980625999925 7:0.0014223109083463777 8:0.0
4.0 0:0.7333333333333333 1:0.11781076066790352 2:0.03144774688398849 3:0.014407837898466155 4:0.0006723213284659334 5:1.0 6:0.38885365676888944 7:0.00014414626862309387 8:0.0
4.0 0:0.6 1:0.21846011131725418 2:0.04218600191754554 3:0.017092118255502727 4:0.0006633816158414342 5:1.0 6:0.27867132334618494 7:0.000525136094214967 8:0.0
4.0 0:0.4 1:0.05333951762523191 2:0.011697027804410355 3:0.03167144626855719 4:0.0016418544078216166 5:1.0 6:0.5728816711813247 7:0.0006459023231568498 8:0.0
4.0 0:0.0 1:0.02365491651205937 2:0.0007670182166826462 3:0.21894035860582642 4:0.09630544653271443 5:0.7333333333333333 6:0.0 7:0.19886720200293093 8:0.0
4.0 0:0.06666666666666667 1:0.00927643784786642 2:0.0017257909875359539 3:0.08836968619917435 4:0.011013532195354257 5:0.7333333333333333 6:0.010021828480229502 7:0.017284097878021796 8:2.1282828029775655e-06
4.0 0:0.4666666666666667 1:0.2388682745825603 2:0.04640460210930009 3:0.014876033226526652 4:0.00047949180987403613 5:1.0 6:0.21609227651999172 7:0.0005042551894412059 8:0.0
4.0 0:0.4 1:0.011595547309833023 2:0.0030680728667305847 3:0.10282636039599384 4:0.04795467122019552 5:1.0 6:0.024616772295653795 7:0.04665129501320917 8:0.022633334127789808
4.0 0:0.0 1:0.0027829313543599257 2:0.0011505273250239693 3:0.2957755572557216 4:0.22751732164138924 5:0.4666666666666667 6:0.0 7:0.42359240580103896 8:0.0001641095487500452
4.0 0:0.0 1:0.00974025974025974 2:0.0015340364333652923 3:0.32615040579423116 4:0.46386534456716283 5:0.7333333333333333 6:0.0 7:0.03939156868036706 8:0.5377836020447517
4.0 0:0.0 1:0.011595547309833023 2:0.0017257909875359539 3:0.17331541600128816 4:0.06028301992819152 5:0.7333333333333333 6:0.0 7:0.1191397031618743 8:0.0004424497248630637
4.0 0:0.06666666666666667 1:0.03896103896103896 2:0.0015340364333652923 3:0.07103984614772671 4:0.006839417828681922 5:0.6 6:0.005588432663383954 7:0.013415453335680972 8:0.0
4.0 0:0.5333333333333333 1:0.12105751391465677 2:0.011888782358581016 3:0.028061713253922135 4:0.001557233354967252 5:1.0 6:0.4614113716661058 7:0.0005537827786888727 8:0.0
4.0 0:0.13333333333333333 1:0.041743970315398886 2:0.054841802492809205 3:0.05028139230930384 4:0.01467608889649818 5:0.9333333333333333 6:0.009599881232847081 7:0.02956891150070219 8:0.0
4.0 0:0.0 1:0.019944341372912802 2:0.008820709491850431 3:0.17137204494357078 4:0.16591944000362127 5:1.0 6:0.0 7:0.3342275802532347 8:0.005687947130531749
4.0 0:0.0 1:0.02736549165120594 2:0.002109300095877277 3:0.2447125847099286 4:0.38548489936615227 5:0.8666666666666667 6:0.0 7:0.001527515890604907 8:0.4398428746574989
4.0 0:0.2 1:0.04638218923933209 2:0.02722914669223394 3:0.033984794179664504 4:0.0019353083338817688 5:0.8666666666666667 6:0.3610346579602688 7:0.0007601652589229762 8:0.0
4.0 0:0.0 1:0.038033395176252316 2:0.009012464046021093 3:0.10173228101872002 4:0.031720545871937816 5:0.8 6:0.0 7:0.06550175956471 8:0.0
4.0 0:0.0 1:0.019016697588126158 2:0.006136145733461169 3:0.2721266288510194 4:0.7145360690015821 5:0.9333333333333333 6:0.0 7:0.007443060321630992 8:0.7693780228236938
4.0 0:0.0 1:0.007884972170686457 2:0.0015340364333652923 3:0.11290713138853828 4:0.04817003325192515 5:0.8 6:0.0 7:0.09326385335311087 8:3.83405571932853e-06
4.0 0:0.26666666666666666 1:0.00974025974025974 2:0.003835091083413231 3:0.020692714884907974 4:0.001048860512418309 5:0.6666666666666666 6:0.01679849131022494 7:0.0005294715839147528 8:0.0
4.0 0:0.0 1:0.013914656771799629 2:0.00019175455417066154 3:0.04698040800063798 4:0.00029760655507503136 5:0.2 6:0.0 7:0.0006041465866020447 8:0.0
3.0 0:0.5333333333333333 1:0.20315398886827457 2:0.027612655800575262 3:0.024600907559771873 4:0.0012679826526285354 5:0.9333333333333333 6:0.3491152093697265 7:0.00107351231019269 8:0.0
3.0 0:0.4 1:0.09090909090909091 2:0.03470757430488974 3:0.018517761917806796 4:0.0006547506925209276 5:1.0 6:0.29829466321089415 7:0.0004043529617173177 8:0.0
3.0 0:0.0 1:0.0013914656771799629 2:0.0013422818791946308 3:0.29945074818979023 4:0.262069527615029 5:0.4666666666666667 6:0.0 7:0.41372944032212283 8:0.00017745599202897289
3.0 0:0.0 1:0.010667903525046383 2:0.0024928092042186003 3:0.028522283035382935 4:0.0011656320651418416 5:0.5333333333333333 6:0.0 7:0.002311274584250674 8:2.734970301732096e-05
3.0 0:0.13333333333333333 1:0.09879406307977737 2:0.04851390220517737 3:0.042466612979988674 4:0.008267709583974034 5:1.0 6:0.01711931948028198 7:0.01661009513827691 8:0.0
3.0 0:0.0 1:0.007884972170686457 2:0.0013422818791946308 3:0.3397753581472375 4:0.5480452251457802 5:0.8 6:0.0 7:0.03451629808873402 8:0.6417323150088938
3.0 0:0.3333333333333333 1:0.05473098330241188 2:0.02627037392138063 3:0.021852043401559905 4:0.001238208822763245 5:0.8666666666666667 6:0.42346075918713605 7:0.0006109811421244421 8:0.0
3.0 0:0.13333333333333333 1:0.03942486085343228 2:0.012080536912751677 3:0.06167886615633082 4:0.013777341215395186 5:0.9333333333333333 6:0.11250160105295942 7:0.02789911077206274 8:0.0
3.0 0:0.0 1:0.00927643784786642 2:0.003835091083413231 3:0.25367874604372115 4:0.23346840486637516 5:0.7333333333333333 6:0.0 7:0.45189729646656585 8:0.020330675349151815
3.0 0:0.0 1:0.01948051948051948 2:0.0034515819750719078 3:0.11792539089225726 4:0.04374642793757308 5:0.6 6:0.0 7:0.09033476334708397 8:0.0
3.0 0:0.13333333333333333 1:0.10992578849721707 2:0.05407478427612656 3:0.04208985856744662 4:0.007210231551187065 5:0.8666666666666667 6:0.004741177150598614 7:0.014311506148587866 8:0.0
3.0 0:0.26666666666666666 1:0.03896103896103896 2:0.0348993288590604 3:0.06296869557775243 4:0.018161636191348356 5:0.9333333333333333 6:0.029929379752767382 7:0.03350585030700029 8:6.337737441757226e-05
3.0 0:0.2 1:0.012059369202226345 2:0.0023010546500479385 3:0.10749246826408686 4:0.038820411877434305 5:0.8 6:0.005128786267011021 7:0.0014861265641548332 8:0.03122598158631726
3.0 0:0.0 1:0.017625231910946195 2:0.0015340364333652923 3:0.3405081730234319 4:0.6434675437998536 5:0.6666666666666666 6:0.0 7:0.005615409324979552 8:0.5398625181857744
3.0 0:0.06666666666666667 1:0.008348794063079777 2:0.0019175455417066154 3:0.03486846932946644 4:0.0012016304700150425 5:0.4666666666666667 6:0.0062963758927339535 7:0.00036330329895411454 8:0.0012838356599048136
3.0 0:0.3333333333333333 1:0.011595547309833023 2:0.013039309683604986 3:0.08598437673049357 4:0.04138714123985002 5:0.9333333333333333 6:0.03323795154610421 7:0.038289835958787544 8:0.028481541599366316
3.0 0:0.26666666666666666 1:0.06029684601113173 2:0.023969319271332695 3:0.13598208393991873 4:0.1777793756048328 5:0.9333333333333333 6:0.028130360387414125 7:0.35423519828289407 8:0.0
3.0 0:0.0 1:0.23747680890538034 2:0.17066155321188878 3:0.0599399270903428 4:0.011943911745565687 5:0.9333333333333333 6:0.0 7:0.024663738088828973 8:0.0
3.0 0:0.0 1:0.014842300556586271 2:0.0026845637583892616 3:0.3581516794550088 4:0.7858467926188336 5:0.8666666666666667 6:0.0 7:0.09639142248581975 8:0.0
3.0 0:0.2 1:0.01437847866419295 2:0.013998082454458294 3:0.058202234971000716 4:0.004058184157988665 5:0.8 6:0.003255999780409517 7:0.004744282528197136 8:2.8629273435338074e-07
2.0 0:0.4 1:0.11549165120593692 2:0.031639501438159155 3:0.03692436380820832 4:0.0030931692119720326 5:0.9333333333333333 6:0.39792497962300566 7:0.004630222563833652 8:0.0
2.0 0:0.0 1:0.023191094619666047 2:0.004218600191754554 3:0.09768363908697583 4:0.03428591469801009 5:0.8666666666666667 6:0.0 7:0.0038101860200503547 8:0.02695819679893592
2.0 0:0.0 1:0.013914656771799629 2:0.004793863854266539 3:0.22418787945868246 4:0.17429640609388178 5:0.6666666666666666 6:0.0 7:0.3518418716697802 8:0.0016076181092303358
2.0 0:0.0 1:0.00927643784786642 2:0.0013422818791946308 3:0.2905951175129978 4:0.3256481022239335 5:0.5333333333333333 6:0.0 7:0.629267904350837 8:1.6046170028164127e-05
2.0 0:0.0 1:0.00974025974025974 2:0.0015340364333652923 3:0.13848924115004746 4:0.0557178694930508 5:0.6666666666666666 6:0.0 7:0.0980382711316882 8:0.0003618443133266881
2.0 0:0.0 1:0.019944341372912802 2:0.0003835091083413231 3:0.11016393106912248 4:0.017143297586915917 5:0.5333333333333333 6:0.0 7:0.03540027845730891 8:0.0
2.0 0:0.13333333333333333 1:0.039888682745825604 2:0.018983700862895494 3:0.025309477094061873 4:0.0016639095352813356 5:0.8 6:0.07846698474948889 7:0.003323676385283291 8:0.0
2.0 0:0.13333333333333333 1:0.14192949907235622 2:0.10814956855225312 3:0.060476784078606585 4:0.01576310198111727 5:0.9333333333333333 6:0.005481542053282419 7:0.031309090361046954 8:0.0
2.0 0:0.26666666666666666 1:0.1437847866419295 2:0.030488974113135187 3:0.06834551061836289 4:0.019979327761036617 5:0.9333333333333333 6:0.3814189426560119 7:0.0387747975642889 8:0.0
2.0 0:0.0 1:0.013914656771799629 2:0.0009587727708533077 3:0.35223362025402927 4:0.9149925014835069 5:0.8666666666666667 6:0.0 7:0.013163327981336428 8:1.0
2.0 0:0.0 1:0.0074211502782931356 2:0.0013422818791946308 3:0.09747390160007746 4:0.03268673733155857 5:0.6666666666666666 6:0.0 7:0.06357326257234747 8:8.280270199679904e-05
2.0 0:0.0 1:0.0 2:0.00019175455417066154 3:0.1641689798313513 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0
2.0 0:0.06666666666666667 1:0.036641929499072357 2:0.004793863854266539 3:0.06778001820850685 4:0.017719982403128595 5:0.9333333333333333 6:0.003299436541116993 7:0.03594433444974571 8:0.0
2.0 0:0.06666666666666667 1:0.03571428571428571 2:0.018983700862895494 3:0.0726252159521177 4:0.031254366011245684 5:0.9333333333333333 6:0.006280916637214394 7:0.06369922999680025 8:0.0
2.0 0:0.0 1:0.021335807050092765 2:0.0013422818791946308 3:0.13772442952177233 4:0.0872780657063265 5:0.8 6:0.0 7:0.004484750776944207 8:0.09185065649418753
2.0 0:0.13333333333333333 1:0.03849721706864564 2:0.007861936720997123 3:0.09898896700391119 4:0.07693844347524052 5:1.0 6:0.003907353788826013 7:0.15587158648172902 8:0.0
2.0 0:0.13333333333333333 1:0.045454545454545456 2:0.013806327900287631 3:0.06487580308969847 4:0.024130396565982593 5:0.8666666666666667 6:0.07729862836517784 7:0.04911557546755033 8:0.0
2.0 0:0.0 1:0.030612244897959183 2:0.005369127516778523 3:0.06409161911967083 4:0.01588029855366724 5:0.9333333333333333 6:0.0 7:0.032567504142942426 8:0.0
2.0 0:0.0 1:0.017161410018552876 2:0.005177372962607862 3:0.45418506387792906 4:1.0 5:0.7333333333333333 6:0.0 7:0.01115966174933379 8:0.6975572022340978
2.0 0:0.0 1:0.012523191094619666 2:0.0017257909875359539 3:0.12206302951023112 4:0.05002184453857596 5:0.7333333333333333 6:0.0 7:0.1015425928128478 8:0.00034299277042617167
2.0 0:0.06666666666666667 1:0.017161410018552876 2:0.0009587727708533077 3:0.09423114033234214 4:0.032870182907573306 5:0.7333333333333333 6:0.0025349935536846113 7:0.0028227946988461346 8:0.0
2.0 0:0.06666666666666667 1:0.011131725417439703 2:0.016490891658676895 3:0.06309242695181298 4:0.020320174234687016 5:0.6666666666666666 6:0.001573814610249443 7:6.380442213961924e-06 8:0.028254139405420618
2.0 0:0.0 1:0.02040816326530612 2:0.002109300095877277 3:0.07637685879555832 4:0.013622498080665386 5:0.9333333333333333 6:0.0 7:0.01158412093947786 8:0.0
1.0 0:0.13333333333333333 1:0.0728200371057514 2:0.04832214765100671 3:0.11549163123902187 4:0.056976375415701226 5:0.8666666666666667 6:0.0060883512640328066 7:0.11353617458310662 8:0.0
1.0 0:0.26666666666666666 1:0.17578849721706866 2:0.029146692233940556 3:0.03744813932032978 4:0.004481570241808037 5:0.9333333333333333 6:0.44863803160378696 7:0.0069996466650448655 8:0.0
1.0 0:0.0 1:0.04962894248608534 2:0.019175455417066157 3:0.11659219728212597 4:0.06529666084079011 5:0.8 6:0.0 7:0.13483520100943847 8:0.0
1.0 0:0.13333333333333333 1:0.0287569573283859 2:0.008437200383509109 3:0.04347663976878417 4:0.005798839091177467 5:0.8666666666666667 6:0.014557141784247368 7:0.0012329460711924544 8:0.0
1.0 0:0.0 1:0.003246753246753247 2:0.0011505273250239693 3:0.03750816395155809 4:0.0015464676309818312 5:0.26666666666666666 6:0.0 7:0.003026682309883398 8:0.0
1.0 0:0.0 1:0.02458256029684601 2:0.002109300095877277 3:0.07228613356097963 4:0.01402443780133184 5:0.8 6:0.0 7:0.007309397160052231 8:0.0
1.0 0:0.0 1:0.01437847866419295 2:0.00019175455417066154 3:0.14388348983436217 4:0.03584169185413739 5:0.4 6:0.0 7:0.07112242766014114 8:0.0
1.0 0:0.0 1:0.07560296846011132 2:0.028763183125599234 3:0.07260433462073529 4:0.017170544644211888 5:0.8666666666666667 6:0.0 7:0.035456542627637255 8:0.0
1.0 0:0.0 1:0.012059369202226345 2:0.01112176414189837 3:0.056045634697098695 4:0.012562282311882047 5:0.8 6:0.0 7:0.0003393443241753154 8:0.015408670329706364
1.0 0:0.06666666666666667 1:0.046846011131725415 2:0.008820709491850431 3:0.17171404302773965 4:0.12321306455767467 5:0.9333333333333333 6:0.001419915974803623 7:0.25019658353607227 8:0.0
1.0 0:0.2 1:0.03571428571428571 2:0.02109300095877277 3:0.10572447928393545 4:0.03246470634542396 5:0.8666666666666667 6:0.11587837987718366 7:0.03265566469423221 8:0.0
1.0 0:0.13333333333333333 1:0.04962894248608534 2:0.004410354745925216 3:0.04024275163661589 4:0.005207346419856515 5:1.0 6:0.0045601773197552166 7:0.010183965727048133 8:0.0
1.0 0:0.0 1:0.014842300556586271 2:0.0009587727708533077 3:0.06323305268151486 4:0.0031566191811960376 5:0.6666666666666666 6:0.0 7:0.005476799564039172 8:4.798433770156707e-06
0.0 0:0.13333333333333333 1:0.025510204081632654 2:0.008245445829338447 3:0.058646532183714475 4:0.010921516657561211 5:0.8 6:0.09929036109503564 7:0.022060050820230225 8:0.0
0.0 0:0.0 1:0.006493506493506494 2:0.0028763183125599234 3:0.16289804470155717 4:0.10510821358144042 5:0.6666666666666666 6:0.0 7:0.20916779964930035 8:0.0001466595372094098
0.0 0:0.0 1:0.010667903525046383 2:0.0017257909875359539 3:0.17199033833820024 4:0.064656161308001 5:0.5333333333333333 6:0.0 7:0.11994789635086597 8:2.8015036380429412e-05
0.0 0:0.13333333333333333 1:0.059369202226345084 2:0.0036433365292425695 3:0.021770414916730995 4:0.0010430295473734892 5:0.8 6:0.03324432457330207 7:0.002072420715339027 8:0.0
0.0 0:0.0 1:0.10853432282003711 2:0.0069031639501438155 3:0.08662411430198025 4:0.03143858734062171 5:0.8666666666666667 6:0.0 7:0.06491952557668064 8:0.0
0.0 0:0.0 1:0.026437847866419294 2:0.005560882070949185 3:0.06942377752058712 4:0.008321201487868942 5:0.7333333333333333 6:0.0 7:0.01718297476179596 8:0.0
0.0 0:0.0 1:0.0055658627087198514 2:0.0003835091083413231 3:0.7220081022149051 4:0.9500960331389312 5:0.3333333333333333 6:0.0 7:9.629093182543317e-05 8:0.8607734753920618
0.0 0:0.0 1:0.0074211502782931356 2:0.0003835091083413231 3:0.081600155072431 4:0.013548321925338934 5:0.5333333333333333 6:0.0 7:0.027673100084038792 8:0.0
0.0 0:0.0 1:0.011595547309833023 2:0.0005752636625119846 3:0.029566869484965425 4:0.0004369717011883205 5:0.3333333333333333 6:0.0 7:0.0008190269278413649 8:4.274144585255252e-07
0.0 0:0.06666666666666667 1:0.008812615955473098 2:0.0023010546500479385 3:0.07774375613791633 4:0.029305354570409954 5:0.6666666666666666 6:0.0015534303406803658 7:8.994117181332309e-05 8:0.024205689526166103
0.0 0:0.06666666666666667 1:0.02922077922077922 2:0.0026845637583892616 3:0.05708622292433516 4:0.007818988439654832 5:0.8 6:0.0034522957246045215 7:0.015450521914996249 8:0.0
0.0 0:0.0 1:0.0009276437847866419 2:0.00019175455417066154 3:0.42341479514438807 4:0.059019111251262524 5:0.13333333333333333 6:0.0 7:0.09238566054166604 8:0.0
0.0 0:0.0 1:0.022263450834879406 2:0.0030680728667305847 3:0.11586169441504059 4:0.0443066632898781 5:0.8 6:0.0 7:0.09149162872684398 8:0.0
0.0 0:0.06666666666666667 1:0.01948051948051948 2:0.00862895493767977 3:0.1879450075011981 4:0.24944377089696212 5:0.8 6:0.007371353553394369 7:0.5101674168872373 8:0.0
0.0 0:0.13333333333333333 1:0.01020408163265306 2:0.009395973154362415 3:0.06766482923260343 4:0.01805057831810348 5:0.6 6:0.010497685472811612 7:0.0003523677998297281 8:0.022324249461401113
0.0 0:0.0 1:0.013450834879406308 2:0.0015340364333652923 3:0.0326372503547513 4:0.0009341778849951757 5:0.6666666666666666 6:0.0 7:0.001878050099508939 8:0.0
0.0 0:0.0 1:0.02365491651205937 2:0.002109300095877277 3:0.09508790420439421 4:0.015417172326203772 5:0.8666666666666667 6:0.0 7:0.03183589333410825 8:0.0
0.0 0:0.0 1:0.02736549165120594 2:0.007286673058485139 3:0.22155854431740205 4:0.08786528631184091 5:0.8666666666666667 6:0.0 7:0.13849179426108887 8:0.02618319751453069
0.0 0:0.06666666666666667 1:0.048701298701298704 2:0.004410354745925216 3:0.042056394689624944 4:0.00402013815791354 5:0.9333333333333333 6:0.0015777082219705296 7:0.006154974623350435 8:8.752323829416904e-09
0.0 0:0.06666666666666667 1:0.021335807050092765 2:0.006519654841802493 3:0.04190089880134509 4:0.003364746815415249 5:0.8666666666666667 6:0.012277818395472572 7:0.006478880973230293 8:0.0
0.0 0:0.0 1:0.007884972170686457 2:0.0019175455417066154 3:0.07986509942154126 4:0.007182893503819847 5:0.5333333333333333 6:0.0 7:0.013928382011171194 8:0.0002875399869320019
0.0 0:0.13333333333333333 1:0.03339517625231911 2:0.0028763183125599234 3:0.015671843672045802 4:0.0002460075629491698 5:0.8 6:0.010201470703929523 7:0.0004310696973317149 8:0.0
0.0 0:0.2 1:0.04081632653061224 2:0.00977948226270374 3:0.055588282262665545 4:0.011183094527962826 5:0.8666666666666667 6:0.1441107944763464 7:0.022274319642040418 8:0.0
0.0 0:0.06666666666666667 1:0.03293135435992579 2:0.0074784276126558 3:0.07287617715735256 4:0.015284707326047652 5:0.8666666666666667 6:0.0009370802845512475 7:0.029133569090539747 8:7.838708909187449e-08
0.0 0:0.0 1:0.0027829313543599257 2:0.0003835091083413231 3:0.06195612799793709 4:0.003504892321492184 5:0.4 6:0.0 7:0.00691188704376131 8:0.0
0.0 0:0.06666666666666667 1:0.012523191094619666 2:0.0063279002876318316 3:0.1507523749752847 4:0.07557791308185563 5:0.7333333333333333 6:0.0034432924562690878 7:0.14947766983883784 8:0.0013188425206692022
0.0 0:0.0 1:0.004174397031539889 2:0.0005752636625119846 3:0.14403365525458095 4:0.04060134600127091 5:0.4666666666666667 6:0.0 7:0.0790215339887869 8:8.153124205239264e-05
0.0 0:0.0 1:0.0055658627087198514 2:0.0005752636625119846 3:0.21083323983431326 4:0.06016093850177032 5:0.5333333333333333 6:0.0 7:0.11183474253290232 8:5.714826427065226e-05
0.0 0:0.0 1:0.0013914656771799629 2:0.00019175455417066154 3:0.35061118409863606 4:0.07792985473813004 5:0.2 6:0.0 7:0.14341759124102865 8:0.0
0.0 0:0.0 1:0.006493506493506494 2:0.0013422818791946308 3:0.2571927307344056 4:0.0703380798046842 5:0.26666666666666666 6:0.0 7:0.13567695433254487 8:0.0
0.0 0:0.0 1:0.031076066790352505 2:0.003835091083413231 3:0.08965206497679735 4:0.025016004284243772 5:0.8 6:0.0 7:0.0509865335366069 8:0.0
0.0 0:0.0 1:0.011131725417439703 2:0.0019175455417066154 3:0.0594048973373908 4:0.0028799336095139414 5:0.6 6:0.0 7:0.004355422196533673 8:9.913914702368275e-06
0.0 0:0.0 1:0.003246753246753247 2:0.0019175455417066154 3:0.1301461770892887 4:0.018122429815515158 5:0.4666666666666667 6:0.0 7:0.00907424582039291 8:0.019917436628756124
0.0 0:0.0 1:0.01437847866419295 2:0.00019175455417066154 3:0.2658782177039236 4:0.07442564851778108 5:0.5333333333333333 6:0.0 7:0.15368622451646022 8:0.0
0.0 0:0.0 1:0.023191094619666047 2:0.0026845637583892616 3:0.06793782089380188 4:0.009689405726083972 5:0.6 6:0.0 7:0.01879125259696554 8:8.967362092546934e-06
0.0 0:0.06666666666666667 1:0.02040816326530612 2:0.008053691275167786 3:0.030742809382271023 4:0.0006197486351248704 5:0.8 6:0.10239621121817392 7:0.0007906788661524266 8:0.0
0.0 0:0.0 1:0.020871985157699443 2:0.0017257909875359539 3:0.18830933572523095 4:0.17537065086890255 5:0.7333333333333333 6:0.0 7:0.3574405238743503 8:0.0
0.0 0:0.13333333333333333 1:0.00974025974025974 2:0.005752636625119847 3:0.07330586549340841 4:0.026260314270483993 5:0.6 6:0.010851045991981336 7:4.4789960621006116e-05 8:0.022122231693438375
0.0 0:0.0 1:0.025974025974025976 2:0.0026845637583892616 3:0.1686503324896914 4:0.07260237891291355 5:0.7333333333333333 6:0.0 7:0.007927831234354959 8:0.049780885625868646
0.0 0:0.0 1:0.02829313543599258 2:0.009204218600191754 3:0.13760646033094442 4:0.121359925666233 5:0.9333333333333333 6:0.0 7:0.24988610841876677 8:0.0
0.0 0:0.06666666666666667 1:0.038033395176252316 2:0.007094918504314478 3:0.05980683492105925 4:0.016096959382571545 5:0.7333333333333333 6:0.0008130219428643549 7:0.0002714751527693956 8:0.011865354384792989
0.0 0:0.0 1:0.03849721706864564 2:0.0034515819750719078 3:0.1000833011434217 4:0.03661031889488426 5:0.8666666666666667 6:0.0 7:0.07425921425363417 8:0.0
0.0 0:0.0 1:0.021799628942486084 2:0.005560882070949185 3:0.10277662503686233 4:0.022600226227637958 5:0.7333333333333333 6:0.0 7:0.001200339639942957 8:0.017485568884336607
0.0 0:0.0 1:0.02365491651205937 2:0.012080536912751677 3:0.24703928551813384 4:0.14843717403754797 5:0.8 6:0.0 7:0.303479359206733 8:0.0
0.0 0:0.0 1:0.01948051948051948 2:0.004602109300095877 3:0.18382636900468188 4:0.16802339512528408 5:0.8 6:0.0 7:0.3393806692611111 8:0.00016026120647001177
0.0 0:0.0 1:0.00046382189239332097 2:0.0009587727708533077 3:0.2359227687389169 4:0.06449716502196853 5:0.26666666666666666 6:0.0 7:0.0 8:8.870926884476292e-05
0.0 0:0.06666666666666667 1:0.007884972170686457 2:0.009587727708533078 3:0.09833961900306426 4:0.036594921869384386 5:0.6666666666666666 6:0.0012877951021274048 7:0.0739742669644652 8:0.0
0.0 0:0.0 1:0.041743970315398886 2:0.0023010546500479385 3:0.09214669149749946 4:0.02343646747955764 5:0.7333333333333333 6:0.0 7:0.04771887381619779 8:0.0
0.0 0:0.06666666666666667 1:0.032467532467532464 2:0.0026845637583892616 3:0.07937465319993099 4:0.01545229840288548 5:0.7333333333333333 6:0.004049526541189738 7:0.029835199522831635 8:1.806602163582524e-05
0.0 0:0.06666666666666667 1:0.022727272727272728 2:0.008053691275167786 3:0.0332185243670296 4:0.004456086617230317 5:0.8666666666666667 6:0.0005495525034699958 7:0.00849254287765402 8:2.384074729059797e-06
0.0 0:0.0 1:0.0055658627087198514 2:0.0011505273250239693 3:0.13081059548057578 4:0.045890857176373194 5:0.4666666666666667 6:0.0 7:0.09313414110397754 8:0.0
0.0 0:0.0 1:0.011131725417439703 2:0.002109300095877277 3:0.046375215616004654 4:0.001388838659887849 5:0.5333333333333333 6:0.0 7:0.0008663177855088558 8:0.001452416563500592
0.0 0:0.06666666666666667 1:0.046846011131725415 2:0.007286673058485139 3:0.03939700209325983 4:0.0021152276737741527 5:0.8 6:0.007288052301525084 7:0.00417511434989452 8:0.0
0.0 0:0.0 1:0.060760667903525044 2:0.004602109300095877 3:0.1449833153524008 4:0.1205026825312857 5:0.9333333333333333 6:0.0 7:0.24276189051051558 8:0.0012386414655255838
0.0 0:0.06666666666666667 1:0.011595547309833023 2:0.0032598274209012464 3:0.06010447910898625 4:0.008374065268735168 5:0.7333333333333333 6:0.004247242099257359 7:0.016785145263093843 8:0.0
0.0 0:0.06666666666666667 1:0.030148423005565864 2:0.004410354745925216 3:0.134855805828325 4:0.066472346173638 5:0.8 6:0.0006550621036584086 7:0.020064076380309465 8:0.05058628651563959
0.0 0:0.0 1:0.0018552875695732839 2:0.0011505273250239693 3:0.06850828147289392 4:0.008621307390593512 5:0.4 6:0.0 7:0.014213759930494846 8:9.98198657379029e-06
0.0 0:0.06666666666666667 1:0.06910946196660482 2:0.0049856184084372005 3:0.04236943072052941 4:0.0010298316500990513 5:0.7333333333333333 6:0.12358935798075847 7:0.0017833123580504272 8:0.0
0.0 0:0.0 1:0.038033395176252316 2:0.0032598274209012464 3:0.14230768742790975 4:0.09711364234451292 5:0.8666666666666667 6:0.0 7:0.006471482061121545 8:0.0
0.0 0:0.0 1:0.014842300556586271 2:0.0013422818791946308 3:0.18382593556310184 4:0.11976499929510416 5:0.7333333333333333 6:0.0 7:0.24731031489075483 8:0.0
